anni I-Premise HighQuality
sono I-Premise HighQuality
stati I-Premise HighQuality
rispettivamente I-Premise HighQuality
del I-Premise HighQuality
25 I-Premise HighQuality
e I-Premise HighQuality
del I-Premise HighQuality
9% I-Premise HighQuality
contro I-Premise HighQuality
del I-Premise HighQuality
25 I-Premise HighQuality
e I-Premise HighQuality
del I-Premise HighQuality
5% I-Premise HighQuality
nel I-Premise HighQuality
braccio I-Premise HighQuality
C3 I-Premise HighQuality
e I-Premise HighQuality
C6. I-Premise HighQuality

La B-Premise HighQuality
sopravvivenza I-Premise HighQuality
libera I-Premise HighQuality
da I-Premise HighQuality
progressione I-Premise HighQuality
mediana I-Premise HighQuality
è I-Premise HighQuality
stata I-Premise HighQuality
rispettivamente I-Premise HighQuality
di I-Premise HighQuality
16 I-Premise HighQuality
e I-Premise HighQuality
21 I-Premise HighQuality
settimane I-Premise HighQuality
nei I-Premise HighQuality
gruppi I-Premise HighQuality
C3 I-Premise HighQuality
e I-Premise HighQuality
C6 I-Premise HighQuality
(P=0,21, I-Premise HighQuality
HR I-Premise HighQuality
0,86, I-Premise HighQuality
95% I-Premise HighQuality
CI I-Premise HighQuality
0,68-1,08). I-Premise HighQuality

In B-Claim HighQuality
conclusione, I-Claim HighQuality
la I-Claim HighQuality
chemioterapia I-Claim HighQuality
palliativa I-Claim HighQuality
con I-Claim HighQuality
carboplatino I-Claim HighQuality
e I-Claim HighQuality
vinorelbina I-Claim HighQuality
oltre I-Claim HighQuality
tre I-Claim HighQuality
cicli I-Claim HighQuality
non I-Claim HighQuality
porta I-Claim HighQuality
a I-Claim HighQuality
sopravvivenza I-Claim HighQuality
o I-Claim HighQuality
benefici I-Claim HighQuality
di I-Claim HighQuality
QoL I-Claim HighQuality
coerenti I-Claim HighQuality
nel I-Claim HighQuality
NSCLC I-Claim HighQuality
avanzato. I-Claim HighQuality

Per O -
determinare O -
l' O -
efficacia, O -
l' O -
impatto O -
sulla O -
qualità O -
della O -
vita O -
(QoL) O -
e O -
la O -
tollerabilità O -
di O -
due O -
diversi O -
schemi O -
di O -
somministrazione O -
di O -
irinotecan O -
in O -
combinazione O -
con O -
capecitabina O -
come O -
trattamento O -
di O -
prima O -
linea O -
del O -
carcinoma O -
colorettale O -
metastatico. O -

Abbiamo O -
condotto O -
uno O -
studio O -
randomizzato O -
di O -
fase O -
II O -
per O -
selezionare O -
uno O -
dei O -
seguenti O -
regimi O -
di O -
trattamento O -
per O -
ulteriori O -
indagini: O -
irinotecano O -
una O -
volta O -
alla O -
settimana O -
a O -
una O -
dose O -
di O -
70 O -
mg/ O -
m O -
(due) O -
giorni O -
1, O -
8, O -
15, O -
22, O -
29 O -
(braccio O -
A) O -
o O -
irinotecano O -
tre O -
volte O -
alla O -
settimana O -
a O -
una O -
dose O -
di O -
300/240 O -
mg/ O -
m O -
(due) O -
giorni O -
1 O -
e O -
22 O -
(braccio O -
B) O -
in O -
combinazione O -
con O -
capecitabina O -
1000 O -
mg/ O -
m O -
(due) O -
due O -
volte O -
al O -
giorno O -
giorni O -
1-14 O -
e O -
giorni O -
22-35 O -
ogni O -
6 O -
settimane. O -

Settantacinque O -
pazienti O -
con O -
buone O -
prestazioni O -
sono O -
entrati O -
nello O -
studio. O -

I O -
due O -
bracci O -
erano O -
ben O -
bilanciati O -
per O -
le O -
caratteristiche O -
rilevanti O -
del O -
paziente O -
e O -
della O -
malattia. O -

Gli B-Premise HighQuality
effetti I-Premise HighQuality
tossici I-Premise HighQuality
più I-Premise HighQuality
frequenti I-Premise HighQuality
sono I-Premise HighQuality
stati I-Premise HighQuality
diarrea I-Premise HighQuality
di I-Premise HighQuality
grado I-Premise HighQuality
3/4 I-Premise HighQuality
(braccio I-Premise HighQuality
A: I-Premise HighQuality
34%, I-Premise HighQuality
B: I-Premise HighQuality
19%) I-Premise HighQuality
neutropenia I-Premise HighQuality
di I-Premise HighQuality
grado I-Premise HighQuality
3/4 I-Premise HighQuality
(A: I-Premise HighQuality
5%, I-Premise HighQuality
B: I-Premise HighQuality
19%) I-Premise HighQuality
e I-Premise HighQuality
alopecia I-Premise HighQuality
di I-Premise HighQuality
grado I-Premise HighQuality
2/3 I-Premise HighQuality
(A: I-Premise HighQuality
26%, I-Premise HighQuality
B: I-Premise HighQuality
65%). I-Premise HighQuality

Altri B-Premise HighQuality
effetti I-Premise HighQuality
tossici I-Premise HighQuality
di I-Premise HighQuality
grado I-Premise HighQuality
3/4 I-Premise HighQuality
sono I-Premise HighQuality
stati I-Premise HighQuality
rari I-Premise HighQuality
(< I-Premise HighQuality
5%). I-Premise HighQuality

I B-Premise HighQuality
tassi I-Premise HighQuality
di I-Premise HighQuality
risposta I-Premise HighQuality
sono I-Premise HighQuality
stati I-Premise HighQuality
del I-Premise HighQuality
34% I-Premise HighQuality
[ I-Premise HighQuality
intervallo I-Premise HighQuality
di I-Premise HighQuality
confidenza I-Premise HighQuality
(IC) I-Premise HighQuality
del I-Premise HighQuality
95%: I-Premise HighQuality
da I-Premise HighQuality
20% I-Premise HighQuality
a I-Premise HighQuality
51% I-Premise HighQuality
] I-Premise HighQuality
nel I-Premise HighQuality
braccio I-Premise HighQuality
A I-Premise HighQuality
e I-Premise HighQuality
del I-Premise HighQuality
35% I-Premise HighQuality
(IC I-Premise HighQuality
del I-Premise HighQuality
95%: I-Premise HighQuality
da I-Premise HighQuality
20% I-Premise HighQuality
a I-Premise HighQuality
53%) I-Premise HighQuality
nel I-Premise HighQuality
braccio I-Premise HighQuality
B. I-Premise HighQuality

Il B-Premise HighQuality
tempo I-Premise HighQuality
mediano I-Premise HighQuality
di I-Premise HighQuality
progressione I-Premise HighQuality
è I-Premise HighQuality
stato I-Premise HighQuality
di I-Premise HighQuality
6,9 I-Premise HighQuality
(4,6-10,1) I-Premise HighQuality
e I-Premise HighQuality
9,2 I-Premise HighQuality
(7,9-11,5) I-Premise HighQuality
mesi I-Premise HighQuality
e I-Premise HighQuality
la I-Premise HighQuality
sopravvivenza I-Premise HighQuality
mediana I-Premise HighQuality
complessiva I-Premise HighQuality
è I-Premise HighQuality
stata I-Premise HighQuality
di I-Premise HighQuality
17,4 I-Premise HighQuality
(12,6-23,0+) I-Premise HighQuality
e I-Premise HighQuality
24,7 I-Premise HighQuality
(16,3-26,4+) I-Premise HighQuality
mesi. I-Premise HighQuality

I B-Premise HighQuality
pazienti I-Premise HighQuality
con I-Premise HighQuality
una I-Premise HighQuality
risposta I-Premise HighQuality
tumorale I-Premise HighQuality
oggettiva I-Premise HighQuality
hanno I-Premise HighQuality
riportato I-Premise HighQuality
un I-Premise HighQuality
miglior I-Premise HighQuality
benessere I-Premise HighQuality
fisico I-Premise HighQuality
(P I-Premise HighQuality
< I-Premise HighQuality
0,01), I-Premise HighQuality
umore I-Premise HighQuality
(P I-Premise HighQuality
< I-Premise HighQuality
0,05), I-Premise HighQuality
prestazioni I-Premise HighQuality
funzionali I-Premise HighQuality
(P I-Premise HighQuality
< I-Premise HighQuality
0,05), I-Premise HighQuality
e I-Premise HighQuality
minore I-Premise HighQuality
sforzo I-Premise HighQuality
per I-Premise HighQuality
far I-Premise HighQuality
fronte I-Premise HighQuality
(P I-Premise HighQuality
< I-Premise HighQuality
0,05), I-Premise HighQuality
rispetto I-Premise HighQuality
ai I-Premise HighQuality
non I-Premise HighQuality
rispondenti I-Premise HighQuality
e I-Premise HighQuality
ai I-Premise HighQuality
pazienti I-Premise HighQuality
con I-Premise HighQuality
malattia I-Premise HighQuality
stabile. I-Premise HighQuality

L' O -
endpoint O -
primario O -
di O -
questo O -
studio O -
era O -
il O -
tasso O -
di O -
risposta O -
oggettiva O -
e O -
sulla O -
base O -
della O -
progettazione O -
statistica O -
dello O -
studio, O -
il O -
programma O -
di O -
irinotecan O -
a O -
3 O -
settimane O -
è O -
stato O -
selezionato O -
rispetto O -
alla O -
somministrazione O -
settimanale O -
di O -
irinotecan. O -

Lo O -
schema O -
di O -
3 O -
settimane O -
di O -
irinotecano O -
sembra O -
anche O -
vantaggioso O -
in O -
termini O -
di O -
diarrea O -
di O -
grado O -
3 O -
/ O -
4, O -
tempo O -
di O -
progressione, O -
sopravvivenza O -
complessiva O -
e O -
comodità O -
del O -
paziente, O -
ma O -
lo O -
studio O -
non O -
è O -
stato O -
progettato O -
per O -
rilevare O -
differenze O -
in O -
questi O -
parametri. O -

Inoltre, O -
la O -
risposta O -
del O -
tumore O -
ha O -
dimostrato O -
di O -
avere O -
un O -
effetto O -
benefico O -
sugli O -
indicatori O -
di O -
QoL. O -

Confrontare O -
l' O -
infusione O -
venosa O -
prolungata O -
(PVI) O -
di O -
5-fluorouracile O -
(5-FU) O -
con O -
e O -
senza O -
mitomicina O -
C O -
(MMC) O -
in O -
uno O -
studio O -
randomizzato O -
prospettico O -
e O -
analizzare O -
la O -
risposta O -
tumorale, O -
la O -
sopravvivenza, O -
la O -
tossicità O -
e O -
la O -
qualità O -
della O -
vita O -
(QL). O -

Duecento O -
pazienti O -
con O -
carcinoma O -
del O -
colon-retto O -
avanzato O -
hanno O -
ricevuto O -
PVI O -
5-FU O -
300 O -
mg/ O -
m2/ O -
die O -
per O -
un O -
massimo O -
di O -
24 O -
settimane O -
e O -
sono O -
stati O -
randomizzati O -
a O -
PVI O -
5-FU O -
da O -
solo O -
o O -
PVI O -
5-FU O -
+ O -
MMC O -
10 O -
mg/ O -
m2 O -
(7 O -
mg/ O -
m2 O -
da O -
giugno O -
1995) O -
6 O -
volte O -
alla O -
settimana O -
per O -
4 O -
cicli. O -

La B-Premise HighQuality
risposta I-Premise HighQuality
complessiva I-Premise HighQuality
è I-Premise HighQuality
stata I-Premise HighQuality
del I-Premise HighQuality
54% I-Premise HighQuality
(95% I-Premise HighQuality
intervallo I-Premise HighQuality
di I-Premise HighQuality
confidenza I-Premise HighQuality
[IC] I-Premise HighQuality
44,1% I-Premise HighQuality
-63,9%) I-Premise HighQuality
con I-Premise HighQuality
PVI I-Premise HighQuality
5-FU I-Premise HighQuality
+ I-Premise HighQuality
MMC I-Premise HighQuality
rispetto I-Premise HighQuality
al I-Premise HighQuality
38% I-Premise HighQuality
(95% I-Premise HighQuality
IC: I-Premise HighQuality
28,3% I-Premise HighQuality
-47,7%) I-Premise HighQuality
per I-Premise HighQuality
PVI I-Premise HighQuality
5-FU I-Premise HighQuality
da I-Premise HighQuality
solo I-Premise HighQuality
(P I-Premise HighQuality
= I-Premise HighQuality
0,024). I-Premise HighQuality

La B-Premise HighQuality
sopravvivenza I-Premise HighQuality
mediana I-Premise HighQuality
senza I-Premise HighQuality
insufficienza I-Premise HighQuality
è I-Premise HighQuality
stata I-Premise HighQuality
di I-Premise HighQuality
7,9 I-Premise HighQuality
mesi I-Premise HighQuality
con I-Premise HighQuality
PVI I-Premise HighQuality
5-FU I-Premise HighQuality
più I-Premise HighQuality
MMC I-Premise HighQuality
e I-Premise HighQuality
di I-Premise HighQuality
5,4 I-Premise HighQuality
mesi I-Premise HighQuality
con I-Premise HighQuality
PVI I-Premise HighQuality
5-FU I-Premise HighQuality
da I-Premise HighQuality
solo I-Premise HighQuality
(P I-Premise HighQuality
= I-Premise HighQuality
0,033), I-Premise HighQuality
e I-Premise HighQuality
a I-Premise HighQuality
un I-Premise HighQuality
anno I-Premise HighQuality
il I-Premise HighQuality
31,9% I-Premise HighQuality
per I-Premise HighQuality
la I-Premise HighQuality
combinazione I-Premise HighQuality
rispetto I-Premise HighQuality
al I-Premise HighQuality
17,7% I-Premise HighQuality
per I-Premise HighQuality
PVI I-Premise HighQuality
5-FU I-Premise HighQuality
da I-Premise HighQuality
solo. I-Premise HighQuality

La B-Premise HighQuality
sopravvivenza I-Premise HighQuality
mediana I-Premise HighQuality
è I-Premise HighQuality
stata I-Premise HighQuality
di I-Premise HighQuality
14 I-Premise HighQuality
mesi I-Premise HighQuality
con I-Premise HighQuality
MMC I-Premise HighQuality
e I-Premise HighQuality
15 I-Premise HighQuality
mesi I-Premise HighQuality
con I-Premise HighQuality
5-FU I-Premise HighQuality
da I-Premise HighQuality
solo; I-Premise HighQuality
la I-Premise HighQuality
sopravvivenza I-Premise HighQuality
a I-Premise HighQuality
un I-Premise HighQuality
anno I-Premise HighQuality
è I-Premise HighQuality
stata I-Premise HighQuality
del I-Premise HighQuality
51,7% I-Premise HighQuality
contro I-Premise HighQuality
il I-Premise HighQuality
57,2%. I-Premise HighQuality

PVI B-Premise HighQuality
5-FU I-Premise HighQuality
+ I-Premise HighQuality
MMC I-Premise HighQuality
ha I-Premise HighQuality
causato I-Premise HighQuality
una I-Premise HighQuality
maggiore I-Premise HighQuality
tossicità I-Premise HighQuality
ematologica I-Premise HighQuality
complessiva, I-Premise HighQuality
ma I-Premise HighQuality
i I-Premise HighQuality
gradi I-Premise HighQuality
CTC I-Premise HighQuality
3/4 I-Premise HighQuality
sono I-Premise HighQuality
stati I-Premise HighQuality
aumentati I-Premise HighQuality
solo I-Premise HighQuality
per I-Premise HighQuality
la I-Premise HighQuality
trombocitopenia. I-Premise HighQuality

Due B-Premise HighQuality
pazienti I-Premise HighQuality
trattati I-Premise HighQuality
con I-Premise HighQuality
una I-Premise HighQuality
dose I-Premise HighQuality
cumulativa I-Premise HighQuality
di I-Premise HighQuality
MMC I-Premise HighQuality
di I-Premise HighQuality
40 I-Premise HighQuality
mg/ I-Premise HighQuality
m2 I-Premise HighQuality
hanno I-Premise HighQuality
sviluppato I-Premise HighQuality
la I-Premise HighQuality
sindrome I-Premise HighQuality
uremica I-Premise HighQuality
emolitica I-Premise HighQuality
che I-Premise HighQuality
giustifica I-Premise HighQuality
la I-Premise HighQuality
riduzione I-Premise HighQuality
della I-Premise HighQuality
dose I-Premise HighQuality
cumulativa I-Premise HighQuality
di I-Premise HighQuality
MMC I-Premise HighQuality
a I-Premise HighQuality
28 I-Premise HighQuality
mg/ I-Premise HighQuality
m2. I-Premise HighQuality

I O -
punteggi O -
QL O -
globali O -
sono O -
stati O -
migliori O -
per O -
il O -
braccio O -
PVI O -
5-FU O -
+ O -
MMC O -
a O -
24 O -
settimane, O -
ma O -
i O -
dati O -
QL O -
rimanenti O -
non O -
hanno O -
mostrato O -
differenze. O -

PVI B-Claim HighQuality
5-FU I-Claim HighQuality
+ I-Claim HighQuality
MMC I-Claim HighQuality
si I-Claim HighQuality
traduce I-Claim HighQuality
in I-Claim HighQuality
un I-Claim HighQuality
vantaggio I-Claim HighQuality
di I-Claim HighQuality
sopravvivenza I-Claim HighQuality
e I-Claim HighQuality
risposta I-Claim HighQuality
senza I-Claim HighQuality
guasti, I-Claim HighQuality
tossicità I-Claim HighQuality
tollerabile I-Claim HighQuality
e I-Claim HighQuality
migliore I-Claim HighQuality
QL I-Claim HighQuality
rispetto I-Claim HighQuality
a I-Claim HighQuality
PVI I-Claim HighQuality
5-FU I-Claim HighQuality
da I-Claim HighQuality
solo, I-Claim HighQuality
ma I-Claim HighQuality
nessun I-Claim HighQuality
vantaggio I-Claim HighQuality
di I-Claim HighQuality
sopravvivenza I-Claim HighQuality
complessiva. I-Claim HighQuality

Non B-Premise HighQuality
vi I-Premise HighQuality
è I-Premise HighQuality
tossicità I-Premise HighQuality
irreversibile I-Premise HighQuality
con I-Premise HighQuality
MMC I-Premise HighQuality
ad I-Premise HighQuality
una I-Premise HighQuality
dose I-Premise HighQuality
cumulativa I-Premise HighQuality
di I-Premise HighQuality
28 I-Premise HighQuality
mg/m2. I-Premise HighQuality

Per O -
confrontare O -
in O -
uno O -
studio O -
di O -
fase O -
III O -
la O -
sicurezza O -
e O -
l' O -
efficacia O -
di O -
fludarabina O -
con O -
quella O -
di O -
ciclofosfamide, O -
vincristina O -
e O -
prednisone O -
(CVP) O -
nel O -
linfoma O -
non-Hodgkin O -
ricorrente, O -
di O -
basso O -
grado, O -
dopo O -
una O -
precedente O -
risposta O -
al O -
trattamento O -
sistemico. O -

I O -
pazienti O -
sono O -
stati O -
randomizzati O -
a O -
fludarabina O -
(25 O -
mg/ O -
m2 O -
per O -
via O -
endovenosa O -
nei O -
giorni O -
da O -
1 O -
a O -
5, O -
ogni O -
28 O -
giorni) O -
o O -
CVP O -
(ciclofosfamide O -
750 O -
mg/ O -
m2 O -
e O -
vincristina O -
1,2 O -
mg/ O -
m2 O -
entrambe O -
per O -
via O -
endovenosa O -
nel O -
giorno O -
1 O -
e O -
prednisone O -
40 O -
mg/ O -
m2 O -
per O -
via O -
orale O -
nei O -
giorni O -
da O -
1 O -
a O -
5, O -
ogni O -
21 O -
giorni). O -

L' O -
esito O -
primario O -
valutato O -
era O -
la O -
sopravvivenza O -
libera O -
da O -
progressione O -
(PFS) O -
"; O -
" O -
gli O -
esiti O -
secondari O -
includevano O -
la O -
sopravvivenza O -
libera O -
da O -
trattamento O -
(TFS), O -
la O -
sopravvivenza O -
complessiva O -
(OS), O -
la O -
tossicità O -
correlata O -
al O -
trattamento O -
e O -
la O -
qualità O -
della O -
vita O -
(QoL) O -
secondo O -
lo O -
strumento O -
dell' O -
Organizzazione O -
europea O -
per O -
la O -
ricerca O -
e O -
il O -
trattamento O -
del O -
cancro O -
(European O -
Organization O -
for O -
Research O -
and O -
Treatment O -
of O -
Cancer's O -
Quality O -
of O -
Life O -
Questionnaire O -
C-30 O -
version O -
1.0). O -

91 O -
pazienti O -
sono O -
stati O -
randomizzati, O -
47 O -
a O -
fludarabina O -
e O -
44 O -
a O -
CVP. O -

Non O -
c' O -
è O -
stata O -
alcuna O -
differenza O -
nei O -
tassi O -
di O -
risposta, O -
con O -
il O -
64% O -
(risposta O -
completa O -
[ O -
CR O -
], O -
9%) O -
per O -
la O -
fludarabina O -
contro O -
il O -
52% O -
(CR, O -
7%) O -
per O -
la O -
CVP O -
(P O -
= O -
0,72). O -

Con B-Premise HighQuality
un I-Premise HighQuality
follow-up I-Premise HighQuality
mediano I-Premise HighQuality
di I-Premise HighQuality
42 I-Premise HighQuality
mesi, I-Premise HighQuality
la I-Premise HighQuality
PFS I-Premise HighQuality
mediana I-Premise HighQuality
(11 I-Premise HighQuality
mesi I-Premise HighQuality
contro I-Premise HighQuality
9,1 I-Premise HighQuality
mesi"; I-Premise HighQuality
" I-Premise HighQuality
P I-Premise HighQuality
= I-Premise HighQuality
0,03 I-Premise HighQuality
") I-Premise HighQuality
e I-Premise HighQuality
la I-Premise HighQuality
TFS I-Premise HighQuality
mediana I-Premise HighQuality
(15 I-Premise HighQuality
mesi I-Premise HighQuality
contro I-Premise HighQuality
11 I-Premise HighQuality
mesi"; I-Premise HighQuality
" I-Premise HighQuality
P I-Premise HighQuality
= I-Premise HighQuality
0,02 I-Premise HighQuality
") I-Premise HighQuality
erano I-Premise HighQuality
superiori I-Premise HighQuality
nei I-Premise HighQuality
pazienti I-Premise HighQuality
trattati I-Premise HighQuality
con I-Premise HighQuality
fludarabina. I-Premise HighQuality

Non B-Premise HighQuality
è I-Premise HighQuality
stata I-Premise HighQuality
rilevata I-Premise HighQuality
alcuna I-Premise HighQuality
differenza I-Premise HighQuality
nella I-Premise HighQuality
sopravvivenza I-Premise HighQuality
complessiva I-Premise HighQuality
mediana I-Premise HighQuality
(57 I-Premise HighQuality
mesi I-Premise HighQuality
per I-Premise HighQuality
la I-Premise HighQuality
fludarabina I-Premise HighQuality
contro I-Premise HighQuality
44 I-Premise HighQuality
mesi I-Premise HighQuality
per I-Premise HighQuality
la I-Premise HighQuality
CVP); I-Premise HighQuality

Tre B-Premise HighQuality
pazienti I-Premise HighQuality
trattati I-Premise HighQuality
con I-Premise HighQuality
fludarabina I-Premise HighQuality
sono I-Premise HighQuality
deceduti I-Premise HighQuality
per I-Premise HighQuality
tossicità I-Premise HighQuality
correlata I-Premise HighQuality
al I-Premise HighQuality
trattamento I-Premise HighQuality
rispetto I-Premise HighQuality
a I-Premise HighQuality
nessuno I-Premise HighQuality
dei I-Premise HighQuality
pazienti I-Premise HighQuality
trattati I-Premise HighQuality
con I-Premise HighQuality
CVP. I-Premise HighQuality

Neuropatia B-Premise HighQuality
periferica I-Premise HighQuality
e I-Premise HighQuality
alopecia I-Premise HighQuality
erano I-Premise HighQuality
più I-Premise HighQuality
comuni I-Premise HighQuality
con I-Premise HighQuality
CVP. I-Premise HighQuality

I O -
pazienti O -
trattati O -
con O -
fludarabina O -
hanno O -
ottenuto O -
punteggi O -
più O -
alti O -
per O -
la O -
funzione O -
sociale O -
(P O -
= O -
0, O -
008) O -
";" O -
non O -
sono O -
state O -
rilevate O -
altre O -
differenze O -
nella O -
QoL. O -

Nel B-Claim HighQuality
linfoma I-Claim HighQuality
ricorrente I-Claim HighQuality
di I-Claim HighQuality
basso I-Claim HighQuality
grado, I-Claim HighQuality
la I-Claim HighQuality
fludarabina I-Claim HighQuality
migliora I-Claim HighQuality
la I-Claim HighQuality
PFS, I-Claim HighQuality
la I-Claim HighQuality
TFS I-Claim HighQuality
e I-Claim HighQuality
i I-Claim HighQuality
punteggi I-Claim HighQuality
delle I-Claim HighQuality
funzioni I-Claim HighQuality
sociali I-Claim HighQuality
rispetto I-Claim HighQuality
alla I-Claim HighQuality
CVP, I-Claim HighQuality
ma I-Claim HighQuality
non I-Claim HighQuality
migliora I-Claim HighQuality
l' I-Claim HighQuality
OS. I-Claim HighQuality

Per B-Claim HighQuality
i I-Claim HighQuality
pazienti I-Claim HighQuality
con I-Claim HighQuality
carcinoma I-Claim HighQuality
mammario I-Claim HighQuality
metastatico I-Claim HighQuality
pretrattato I-Claim HighQuality
con I-Claim HighQuality
antracicline, I-Claim HighQuality
capecitabina I-Claim HighQuality
più I-Claim HighQuality
docetaxel I-Claim HighQuality
ha I-Claim HighQuality
aumentato I-Claim HighQuality
significativamente I-Claim HighQuality
la I-Claim HighQuality
sopravvivenza I-Claim HighQuality
globale I-Claim HighQuality
rispetto I-Claim HighQuality
a I-Claim HighQuality
docetaxel I-Claim HighQuality
da I-Claim HighQuality
solo. I-Claim HighQuality

Il O -
presente O -
studio O -
ha O -
valutato O -
il O -
rapporto O -
costo-efficacia O -
della O -
combinazione O -
capecitabina/ O -
docetaxel O -
rispetto O -
alla O -
monoterapia O -
con O -
docetaxel, O -
confrontando O -
il O -
guadagno O -
nella O -
sopravvivenza O -
adeguata O -
alla O -
qualità O -
con O -
i O -
costi O -
sanitari O -
associati. O -

I O -
pazienti O -
sono O -
stati O -
randomizzati O -
per O -
ricevere O -
cicli O -
di O -
21 O -
giorni O -
di O -
capecitabina O -
orale O -
1250 O -
mg/ O -
m2 O -
due O -
volte O -
al O -
giorno, O -
nei O -
giorni O -
da O -
1 O -
a O -
14, O -
più O -
docetaxel O -
75 O -
mg/ O -
m2 O -
nel O -
giorno O -
1 O -
(n O -
= O -
255) O -
o O -
docetaxel O -
100 O -
mg/ O -
m2 O -
nel O -
giorno O -
1 O -
(n O -
= O -
256). O -

Sono O -
stati O -
confrontati O -
i O -
risultati O -
relativi O -
alla O -
salute O -
e O -
ai O -
costi O -
nei O -
due O -
bracci O -
e O -
è O -
stata O -
stimata O -
la O -
convenienza. O -

I O -
dati O -
sul O -
tempo O -
di O -
sopravvivenza O -
e O -
sull' O -
utilizzo O -
delle O -
risorse O -
mediche O -
sono O -
stati O -
raccolti O -
in O -
modo O -
prospettico O -
nello O -
studio. O -

I O -
costi O -
associati O -
all' O -
utilizzo O -
delle O -
risorse O -
di O -
assistenza O -
medica O -
e O -
agli O -
aggiustamenti O -
della O -
qualità O -
della O -
vita O -
sono O -
stati O -
ottenuti O -
dalla O -
letteratura O -
pubblicata. O -

Il O -
rapporto O -
costo-efficacia O -
incrementale O -
è O -
stato O -
calcolato O -
come O -
il O -
costo O -
per O -
anno O -
di O -
vita O -
adeguato O -
alla O -
qualità O -
(QALY). O -

La B-Premise HighQuality
capecitabina/ I-Premise HighQuality
docetaxel I-Premise HighQuality
ha I-Premise HighQuality
aumentato I-Premise HighQuality
la I-Premise HighQuality
sopravvivenza I-Premise HighQuality
complessiva I-Premise HighQuality
mediana I-Premise HighQuality
di I-Premise HighQuality
3 I-Premise HighQuality
mesi I-Premise HighQuality
rispetto I-Premise HighQuality
al I-Premise HighQuality
docetaxel I-Premise HighQuality
da I-Premise HighQuality
solo I-Premise HighQuality
(14,5 I-Premise HighQuality
contro I-Premise HighQuality
11,5 I-Premise HighQuality
mesi). I-Premise HighQuality

La B-Premise HighQuality
sopravvivenza I-Premise HighQuality
media I-Premise HighQuality
corretta I-Premise HighQuality
per I-Premise HighQuality
la I-Premise HighQuality
qualità I-Premise HighQuality
è I-Premise HighQuality
aumentata I-Premise HighQuality
di I-Premise HighQuality
1,8 I-Premise HighQuality
mesi I-Premise HighQuality
nel I-Premise HighQuality
gruppo I-Premise HighQuality
capecitabina/ I-Premise HighQuality
docetaxel. I-Premise HighQuality

Il B-Premise HighQuality
costo I-Premise HighQuality
totale I-Premise HighQuality
di I-Premise HighQuality
utilizzo I-Premise HighQuality
delle I-Premise HighQuality
risorse I-Premise HighQuality
mediche I-Premise HighQuality
per I-Premise HighQuality
paziente I-Premise HighQuality
è I-Premise HighQuality
stato I-Premise HighQuality
superiore I-Premise HighQuality
dell' I-Premise HighQuality
8,9% I-Premise HighQuality
con I-Premise HighQuality
la I-Premise HighQuality
combinazione: I-Premise HighQuality
24.475 I-Premise HighQuality
dollari I-Premise HighQuality
per I-Premise HighQuality
la I-Premise HighQuality
terapia I-Premise HighQuality
combinata I-Premise HighQuality
contro I-Premise HighQuality
22.477 I-Premise HighQuality
dollari I-Premise HighQuality
per I-Premise HighQuality
il I-Premise HighQuality
docetaxel I-Premise HighQuality
monoterapico. I-Premise HighQuality

Il B-Premise HighQuality
costo I-Premise HighQuality
medio I-Premise HighQuality
per I-Premise HighQuality
QALY I-Premise HighQuality
ottenuto I-Premise HighQuality
con I-Premise HighQuality
la I-Premise HighQuality
terapia I-Premise HighQuality
combinata I-Premise HighQuality
è I-Premise HighQuality
stato I-Premise HighQuality
di I-Premise HighQuality
13.558 I-Premise HighQuality
dollari I-Premise HighQuality
(deviazione I-Premise HighQuality
standard, I-Premise HighQuality
6.742 I-Premise HighQuality
dollari). I-Premise HighQuality

Il B-Premise HighQuality
risparmio I-Premise HighQuality
di I-Premise HighQuality
costi I-Premise HighQuality
dovuto I-Premise HighQuality
alla I-Premise HighQuality
riduzione I-Premise HighQuality
della I-Premise HighQuality
dose I-Premise HighQuality
di I-Premise HighQuality
docetaxel I-Premise HighQuality
e I-Premise HighQuality
all' I-Premise HighQuality
uso I-Premise HighQuality
in I-Premise HighQuality
ospedale I-Premise HighQuality
sono I-Premise HighQuality
stati I-Premise HighQuality
i I-Premise HighQuality
maggiori I-Premise HighQuality
costi I-Premise HighQuality
compensati I-Premise HighQuality
con I-Premise HighQuality
la I-Premise HighQuality
combinazione. I-Premise HighQuality

Le B-Premise HighQuality
analisi I-Premise HighQuality
di I-Premise HighQuality
sensibilità I-Premise HighQuality
hanno I-Premise HighQuality
mostrato I-Premise HighQuality
che I-Premise HighQuality
la I-Premise HighQuality
variazione I-Premise HighQuality
del I-Premise HighQuality
costo I-Premise HighQuality
medio I-Premise HighQuality
ospedaliero I-Premise HighQuality
giornaliero I-Premise HighQuality
dal I-Premise HighQuality
5 I-Premise HighQuality
° I-Premise HighQuality
al I-Premise HighQuality
95 I-Premise HighQuality
° I-Premise HighQuality
percentile I-Premise HighQuality
ha I-Premise HighQuality
portato I-Premise HighQuality
a I-Premise HighQuality
rapporti I-Premise HighQuality
costi-utilità I-Premise HighQuality
che I-Premise HighQuality
vanno I-Premise HighQuality
da I-Premise HighQuality
20.326 I-Premise HighQuality
dollari I-Premise HighQuality
a I-Premise HighQuality
6360 I-Premise HighQuality
dollari. I-Premise HighQuality

